tweet_id,account_id,likes,replies,retweets,tweet,time,year_month_day
162352,1624,18.0,0.0,0.0,a whole ass hurricane decides to hit texas when I have shoots lined up all weekend hurricane harvey wya I just wanna talk pic.twitter.com/oNZET9srj4,2017-08-23 18:41:00,2017-8-23
163324,1634,74.0,5.0,64.0,NEW: A Hurricane Watch has been issued for the Texas Gulf Coast for soon-to-be Hurricane Harvey: http://ABCNews.com pic.twitter.com/IRFvwvqoBw,2017-08-23 16:03:00,2017-8-23
163652,1637,7.0,1.0,3.0,Can hurricane Harvey like chill for a sec?,2017-08-23 18:43:00,2017-8-23
164444,1645,0.0,1.0,0.0,THERES A HURRICANE HARVEY WHAT LMFAOOO,2017-08-23 23:59:00,2017-8-23
164817,1649,0.0,0.0,0.0,I'm going to need hurricane Harvey to relax this weekend and let me vacay in peace.,2017-08-23 20:04:00,2017-8-23
165244,1653,3.0,0.0,0.0,Thank you tropical storm or hurricane Harvey whatever you are for bringing my boyfriend home! #rainout,2017-08-23 22:49:00,2017-8-23
166216,1663,0.0,0.0,1.0,hey @Clintus @chrissybevo here in Corpus Christi texas we're getting a hurricane on friday august 25 hurricane harvey,2017-08-23 00:20:00,2017-8-23
166232,1663,1.0,0.0,0.0,Corpus Christi is preparing for hurricane Harvey.  Please pray for us.,2017-08-23 17:46:00,2017-8-23
166628,1667,19.0,1.0,0.0,changing my twitter name to hurricane Harvey,2017-08-23 17:39:00,2017-8-23
166630,1667,3.0,0.0,3.0,#hurricane #Harvey will be trending now that the forecast models estimate flooding in our region. #Texas,2017-08-23 04:20:00,2017-8-23
170617,1707,2.0,0.0,0.0,What it feels like to go to a grocery store before a hurricane: #Harveypic.twitter.com/rri16EyQ0p,2017-08-23 21:44:00,2017-8-23
171025,1711,2.0,0.0,0.0,Hurricane Harvey coming in hot #HurricaneHarvey #Hurricane h/t @Ichabodbcpic.twitter.com/dtgMZ1pF9v,2017-08-23 23:11:00,2017-8-23
173863,1739,0.0,0.0,0.0,Alright...hurricane Harvey is cucking the power rn...,2017-08-23 23:15:00,2017-8-23
174687,1747,0.0,0.0,0.0,"As Hurricane Harvey Nears, TFFA Assists State With Fuel Supply Issues - http://www.tffa.com/blog/tffa-daily-buzz-3511/post/as-hurricane-harvey-nears-tffa-assists-state-with-fuel-supply-issues-8249  #HurricaneHarvey #HurricanePrep",2017-08-23 16:32:00,2017-8-23
174895,1749,1.0,0.0,0.0,"hurricane Harvey better stay his ass at bay, I don't deserve to die now",2017-08-23 19:06:00,2017-8-23
176469,1765,4.0,0.0,0.0,"@Harvey1966 Oh god, I can't imagine how many Hurricane Harvey jokes you're hearing right now https://twitter.com/washingtonpost/status/900430461746499585 ",2017-08-23 18:53:00,2017-8-23
176764,1768,2.0,0.0,0.0,OMG I switched my weather app to only show New York weather so I literally did not see that hurricane Harvey is gonna pop off on Texas,2017-08-23 18:44:00,2017-8-23
177077,1771,0.0,0.0,0.0,"Google???RK: Powerball, Note 8, Hurricane Harvey, Espn Robert Lee, ... ?PR?????????????????? https://goo.gl/KsWJ6n ",2017-08-23 22:06:00,2017-8-23
180236,1803,12.0,3.0,1.0,"Before Hurricane Harvey hits, anyone wanna admit they got a crush on me? ",2017-08-23 22:50:00,2017-8-23
183256,1833,1.0,0.0,0.0,So excited! We will be there Hurricane Harvey.,2017-08-23 19:58:00,2017-8-23
184718,1848,3.0,1.0,1.0,Hurricane Harvey ain't here to party...,2017-08-23 22:48:00,2017-8-23
185611,1857,0.0,1.0,0.0,"Looks like Houston might be getting a visit from ""Hurricane Harvey"" this weekend. Air could do with a good cleaning.",2017-08-23 17:55:00,2017-8-23
186105,1862,0.0,0.0,0.0,#spongebath #sugartits #hurricane #harvey #brooklyn #sandy #MartyMarkowitz #moistpic.twitter.com/LpzRCmc9se,2017-08-23 00:30:00,2017-8-23
187507,1876,1.0,0.0,0.0,- Powerball - Hurricane Harvey - Note 8 - Espn Robert Lee - Harley Davidson - UFC - Wow Airlines - Avery Bradley,2017-08-23 21:36:00,2017-8-23
187806,1879,1.0,0.0,0.0,"Hot Topics: Powerball, Hurricane Harvey, Note 8, Espn Robert Lee, ...",2017-08-23 21:45:00,2017-8-23
191741,1918,6.0,1.0,0.0,Heading to corpus christy just in time to meet hurricane Harvey.,2017-08-23 21:12:00,2017-8-23
191931,1920,1.0,0.0,0.0,"Good Wednesday Morning

Headlines:
-Dry for the next several days
-All eyes on will be Hurricane Harvey. Major... http://fb.me/8XMDZpZEi ",2017-08-23 09:56:00,2017-8-23
192932,1930,2.0,0.0,0.0,so.......... if hurricane harvey dent wipes out tamucc can yall just go ahead and give me my bachelor's and money back pic.twitter.com/Xr6drlXSKL,2017-08-23 03:20:00,2017-8-23
193546,1936,0.0,0.0,0.0,Hurricane Harvey,2017-08-23 19:24:00,2017-8-23
194568,1946,1.0,1.0,0.0,They really named that hurricane Harvey & all I can think of is that nigga Steve Harvey. like how Ima be scared with a name like that,2017-08-23 20:07:00,2017-8-23
196122,1962,0.0,0.0,0.0,"Hurricane Harvey just entered the gulf 
#Hurricane #Harvey https://www.instagram.com/p/BYJXLlDH-Jd/ ",2017-08-23 18:25:00,2017-8-23
199984,2000,0.0,0.0,0.0,"ATTENTION ALL PEACE OFFICERS AND GUESTS:  DUE TO THE IMPENDING TROPICAL STORM/HURRICANE HARVEY, THE CBPOA MEETING... http://fb.me/2oGd006Cy ",2017-08-23 19:49:00,2017-8-23
202430,2025,0.0,0.0,0.0,Hurricane Harvey just might make a visit in CCTX this weekend. My very first hurricane that I will be in and NOT excited. #HEBHereICome,2017-08-23 20:31:00,2017-8-23
203978,2040,0.0,0.0,0.0," #LALATE  #BREAKINGNEWS
#Hurricane #Harvey: #Texas Struck by TD #ProjectedPath
http://news.lalate.com/2017/08/23/hurricane-harvey-texas-struck-by-td-projected-path/  xpic.twitter.com/qKIdRbv60D",2017-08-23 21:28:00,2017-8-23
205264,2053,0.0,0.0,0.0,With hurricane #harveyits best to listen https://media.giphy.com/media/xUA7bebzsiDP5Jmati/giphy.gif ,2017-08-23 18:51:00,2017-8-23
205929,2060,2.0,0.0,0.0,.@elonmusk when will I be able to get Powerwalls that integrate w/ my 9 kW solar for grid back-up? #hurricane #Harvey #LAwx @TeslaMotors,2017-08-23 20:09:00,2017-8-23
206517,2066,0.0,0.0,0.0,Hurricane Harvey ,2017-08-23 21:29:00,2017-8-23
207074,2071,0.0,0.0,0.0,"@MichaelBerrySho @RamonRoblesJr 
Is Michael going to be able to join our Hurricane Harvey party back in Texas?",2017-08-23 23:23:00,2017-8-23
207127,2072,2.0,1.0,1.0,Call me Hurricane Harvey baby,2017-08-23 22:09:00,2017-8-23
207733,2078,0.0,1.0,0.0,Hurricane Harvey is coming straight for us. ,2017-08-23 20:32:00,2017-8-23
207835,2079,0.0,0.0,0.0,Hurricane  #Harveyhttps://goo.gl/LJrFUD ,2017-08-23 19:31:00,2017-8-23
209200,2093,1.0,0.0,1.0,Hurricane Harvey + Game of Thrones Finale this weekend = sensory overload #Atxweather,2017-08-23 19:44:00,2017-8-23
211964,2120,0.0,0.0,0.0,Hurricane Harvey is going to ruin my birthday weekend ,2017-08-23 19:01:00,2017-8-23
212381,2124,1.0,2.0,0.0,I hope you and your trailer park are in the eye of hurricane #Harvey.,2017-08-23 23:38:00,2017-8-23
213152,2132,0.0,0.0,0.0,"Should we live tweet #RHONY tonight? Ya'll gonna B watching? Or should we live tweet Hurricane Harvey instead, or R they basically the same? pic.twitter.com/NylV5lCg6P",2017-08-23 23:41:00,2017-8-23
213870,2139,1.0,2.0,0.0,That would not be good for NOLA if #Harvey became a significant hurricane.   #Harvey #WatchingTheTropics2017 ,2017-08-23 20:35:00,2017-8-23
214047,2141,2.0,0.0,0.0,"Hurricane Harvey is now considered a tropical depression. Meteorologists are saying ""this damn thing is bipolar!"" pic.twitter.com/ht2QBiea6u",2017-08-23 16:45:00,2017-8-23
217281,2173,0.0,0.0,0.0,"Tropical Tidbit for Tuesday Evening, August 22nd, 2017 https://youtu.be/otqqHF6-Sxg  via @YouTube #hurricane  Harvey",2017-08-23 01:48:00,2017-8-23
219473,2195,14.0,0.0,1.0,Hurricane #Harvey can't stop Texas XC! https://twitter.com/txmilesplit/status/900360829995892737 ,2017-08-23 15:10:00,2017-8-23
219777,2198,1.0,1.0,0.0,That Hurricane Harvey plowed right through Montauk this summer.,2017-08-23 14:29:00,2017-8-23
222606,2227,0.0,0.0,0.0," #LALATE  #BREAKINGNEWS
#Harvey to become #HurricaneHarvey Friday Near #Texas, #Louisiana ""Hurricane Harvey""
http://news.lalate.com/2017/08/23/hurricane-harvey-projected-path-strikes-texas-louisiana/ pic.twitter.com/ETJQPTjNJu",2017-08-23 21:57:00,2017-8-23
223728,2238,1.0,0.0,0.0,Time for a hurricane Harvey party!,2017-08-23 20:25:00,2017-8-23
223808,2239,1.0,0.0,0.0,"Hurricane #Harvey is nearing the 100k special, prepare yourselves.

@TapLHarv",2017-08-23 20:18:00,2017-8-23
224246,2243,2.0,0.0,1.0,Um..... Hurricane Harvey or whatever better not ruin my weekend plans. pic.twitter.com/dvf636ZelU,2017-08-23 17:59:00,2017-8-23
225328,2254,1.0,1.0,0.0,Folks trippin over Hurricane Harvey....I just hope the power stay on,2017-08-23 23:56:00,2017-8-23
227184,2272,0.0,0.0,0.0,"Do to the projected path of Hurricane Harvey, the yearbook information meeting will be postponed until further notice. Stay safe!",2017-08-23 21:49:00,2017-8-23
227200,2273,0.0,0.0,0.0,"Hurricane  #Harvey could be heading our way but that's okay, bring on the rain. Texas could use some precipitation.",2017-08-23 19:43:00,2017-8-23
229941,2300,3.0,1.0,0.0,Hurricane Harvey likes a guy who gives zero fucks,2017-08-23 17:18:00,2017-8-23
231206,2313,1.0,0.0,0.0,"Powerball, Hurricane Harvey, Note 8, Espn Robert Lee, ...",2017-08-23 21:57:00,2017-8-23
233369,2334,1.0,0.0,0.0,"ContactRelief monitoring remnants of Hurricane Harvey as it threatens Texas Coast.
https://www.contactrelief.com/media/contactrelief-monitoring-remnants-of-hurricane-harvey-2017-08-23-1200z-d ",2017-08-23 17:00:00,2017-8-23
235424,2355,0.0,0.0,0.0,Not going to Galveston. Hurricane Harvey ruined any chance of a vacation ,2017-08-23 19:05:00,2017-8-23
235513,2356,0.0,0.0,3.0,This hurricane Harvey has everyone upset lmaoo all I want to do is move in ,2017-08-23 21:11:00,2017-8-23
236008,2361,0.0,0.0,1.0,Nothing like having Harvey kick it old school right on top of your house. #hurricane #harvey https://www.instagram.com/p/BYJy8-1FoBt/ ,2017-08-23 22:28:00,2017-8-23
237146,2372,0.0,0.0,0.0,*hurricane Harvey https://twitter.com/danielleemaae/status/900196977157091328 ,2017-08-23 04:11:00,2017-8-23
237595,2376,0.0,0.0,0.0,People on the Texas coast: Hurricane Harvey expected to make landfall on Friday morning.,2017-08-23 16:04:00,2017-8-23
238300,2384,1.0,0.0,0.0,@Ticketmaster any word on @coldplay in Houston being cancelled due to hurricane Harvey?,2017-08-23 18:27:00,2017-8-23
239333,2394,0.0,1.0,0.0,"Topic of the day: Hurricane Harvey.

I personally am excited about all the sleep I'll get during this weekend because of it.",2017-08-23 19:05:00,2017-8-23
239974,2400,11.0,1.0,12.0,Here are 5 possible ways to find information on an approaching tropical storm or hurricane. #harvey #rgvwx #rgv #txwx #spipic.twitter.com/yGbrkMfdQY,2017-08-23 03:19:00,2017-8-23
240612,2407,0.0,0.0,0.0,Yeah and for hurricane Harvey,2017-08-23 16:30:00,2017-8-23
243695,2437,0.0,0.0,0.0," #LALATE  #BREAKINGNEWS
#Hurricane #Harvey: #Texas Struck by TD #ProjectedPath
http://news.lalate.com/2017/08/23/hurricane-harvey-texas-struck-by-td-projected-path/  xc",2017-08-23 18:01:00,2017-8-23
243869,2439,0.0,0.0,0.0,Hurricane Harvey is trending on Google. Read the latest here: http://dlvr.it/Ph6w7S pic.twitter.com/KblEZX51Yb,2017-08-23 19:28:00,2017-8-23
244635,2447,7.0,2.0,1.0,@HoustonSpurs @AustinSpurs @DallasSpurs Texas prepping for hurricane Harvey Sunday. Know what that means? A @HKane HurriKane in Aug! ,2017-08-23 22:13:00,2017-8-23
245333,2454,3.0,0.0,0.0,*Hurricane Harvey https://twitter.com/vgasm/status/896158266744422400 ,2017-08-23 18:29:00,2017-8-23
245928,2460,1.0,0.0,0.0,Popular on Google: * Powerball * Espn Robert Lee * Hurricane Harvey * Note 8 * Harley Davidson * UFC * Wow Airlines * Carmelo Anthony *,2017-08-23 19:29:00,2017-8-23
245962,2460,8.0,2.0,2.0,The calm before the storm/hurricane #Harvey @ The Beach on North Padre Island https://www.instagram.com/p/BYJUMLfH8Gd/ ,2017-08-23 17:59:00,2017-8-23
247895,2479,2.0,1.0,1.0,PLEASE PLEASE PLEASE let Hurricane Harvey cancel this SAT on Saturday,2017-08-23 22:29:00,2017-8-23
248677,2487,0.0,0.0,0.0," #LALATE  #BREAKINGNEWS
#Hurricane #Harvey: #Texas Struck by TD #ProjectedPath
http://news.lalate.com/2017/08/23/hurricane-harvey-texas-struck-by-td-projected-path/  xc",2017-08-23 18:01:00,2017-8-23
249270,2493,0.0,0.0,0.0,"????????? Powerball, Espn Robert Lee, Hurricane Harvey, Note 8, ... #followmejp",2017-08-23 19:27:00,2017-8-23
251063,2511,0.0,0.0,0.0,@karmba @ChuckandSusan Hurricane Harvey has already struck out house https://twitter.com/nbcnightlynews/status/900382166932111361 ,2017-08-23 15:48:00,2017-8-23
251361,2514,2.0,0.0,0.0,I need someone to photoshop Steve Harvey holding a card saying tmrw is the move in day over Hurricane Harvey PLEASE,2017-08-23 20:01:00,2017-8-23
253310,2534,14.0,1.0,5.0,Yay hurricane Harvey is forming again and heading to Texas/Louisiana with heavy flooding rains! ,2017-08-23 12:30:00,2017-8-23
254283,2543,0.0,0.0,0.0,"Dear parents,

As you are aware, we are currently watching the news forecast regarding Hurricane Harvey. Please... http://fb.me/2kYeO2aEm ",2017-08-23 17:50:00,2017-8-23
255845,2559,0.0,0.0,0.0,ALERT NEWS Hurricane Harvey Headed To Houston Texas https://www.youtube.com/watch?v=yzsHg3s18F4&feature=share ,2017-08-23 19:38:00,2017-8-23
257387,2574,0.0,0.0,0.0,"Hourly #Data on #Google #Trend - Powerball, Espn Robert Lee, Hurricane Harvey, Note 8, ...",2017-08-23 19:20:00,2017-8-23
258471,2585,2.0,1.0,0.0,"They should have named hurricane Harvey hurricane HOE. Always wanted to be justified when I say, yeah that hoe finna hit us hard! but okay",2017-08-23 18:05:00,2017-8-23
259473,2595,0.0,0.0,0.0,Storm chaser ken reporting live on hurricane Harvey pic.twitter.com/lQzsJFtc7C,2017-08-23 20:16:00,2017-8-23
259969,2600,0.0,0.0,0.0,#DHS Unit Touts New Tech to Boost Readiness for #Floods http://sumo.ly/Drqz  #hurricane #Harvey #TropicalStorm #rain #safety #disaster,2017-08-23 14:04:00,2017-8-23
260281,2603,1.0,0.0,0.0,"Hot Trends Now: Hurricane Harvey, Tropical Storm Harvey, National Hurricane Center http://ift.tt/2lazxmb  via http://Risikan.com ",2017-08-23 16:20:00,2017-8-23
261484,2615,14.0,1.0,13.0,#Hurricane #Harvey is About to Strike! See Where ... http://joy105.com/index.php/2017/08/23/hurricane-harvey-is-about-to-strike-see-where-its-headed/  #Louisiana #Floods #GulfCoast #Hurricaneharvey #Texas #Weather,2017-08-23 13:10:00,2017-8-23
264778,2648,19.0,0.0,8.0,"Me: I can't wait for move in 2 days!! #tamucc21
Hurricane Harvey: pic.twitter.com/Gyd2p1Uk8G",2017-08-23 22:05:00,2017-8-23
265799,2658,0.0,0.0,0.0,Storm chaser ken reporting live on hurricane Harvey pic.twitter.com/FmtsJxvnfh,2017-08-23 20:14:00,2017-8-23
266252,2663,0.0,0.0,0.0,Hurricane Harvey fucking up my vacation,2017-08-23 22:00:00,2017-8-23
267404,2675,0.0,0.0,0.0,Leaving Port A until Hurricane Harvey goes away. Gotta come back soon for Talon James to be born  Going to S.A.... http://fb.me/9aK4T9mjd ,2017-08-23 16:46:00,2017-8-23
267854,2679,0.0,0.0,0.0,"Hurricane Harvey?????? http://tokidou.com/537792/ 
Tropical storm Harvey 2017: Get the latest path projections, forecastspic.twitter.com/Ij6ETG8jhz",2017-08-23 19:30:00,2017-8-23
268599,2686,0.0,0.0,0.0,Hurricane Harvey heading our way (my old manager)  pic.twitter.com/YJOuR79Cw7,2017-08-23 04:45:00,2017-8-23
270468,2705,15.0,0.0,4.0,"With Hurricane Harvey on its way, my office has been receiving calls about potential flooding. While we wait for... http://fb.me/8Dyhou3Eu ",2017-08-23 19:44:00,2017-8-23
271086,2711,0.0,0.0,0.0,Watch out for Hurricane Harvey in the Gulf http://fb.me/wjaAXsWs ,2017-08-23 23:14:00,2017-8-23
271241,2713,0.0,0.0,0.0,NEW: A Hurricane Watch has been issued for the Texas Gulf Coast for soon-to-be Hurricane Harvey: https://twitter.com/i/web/status/900388133837078529 ,2017-08-23 16:04:00,2017-8-23
271634,2717,0.0,0.0,0.0,Breaking Hurricane Harvey Headed To Houston Texas  Houston Video http://www.youtube.com/watch?feature=player_embedded&v=fO54GXsU868 https://houstoninformer.com/163947/breaking-hurricane-harvey-headed-to-houston-texas-houston-video/ ,2017-08-23 22:08:00,2017-8-23
273016,2731,4.0,0.0,5.0,"00z NAM shows 28.5"" Hurricane Harvey off the coast of Texas Saturday. Track/intensity will change; Gulf Coast residents should pay attention pic.twitter.com/XFfoX2qxcD",2017-08-23 03:58:00,2017-8-23
274589,2746,0.0,0.0,0.0,"With Hurricane Harvey on its way, my office has been receiving calls about potential flooding. While we wait for... http://fb.me/8Dyhou3Eu ",2017-08-23 19:48:00,2017-8-23
275100,2752,6.0,0.0,4.0,Sean Salisbury @SeanUnfiltered challenging hurricane #Harveypic.twitter.com/8HJxySGKNc,2017-08-23 22:50:00,2017-8-23
275522,2756,0.0,0.0,0.0,@JOYPAULIAN hurricane Harvey spinning up in the Gulf.,2017-08-23 22:32:00,2017-8-23
276201,2763,0.0,0.0,0.0,"SCTMC will be closed Friday, 08-25-2017 as a safety precaution for the arrival of TS/Hurricane Harvey.  Services... http://fb.me/3Quf9j0Fg ",2017-08-23 16:46:00,2017-8-23
277305,2774,0.0,0.0,0.0,Wow. Some serious rain coming to Texas with Hurricane Harvey. https://twitter.com/wfaaweather/status/900399523448717312 ,2017-08-23 17:18:00,2017-8-23
277958,2780,0.0,0.0,0.0,I'm ready for tropical depression/storm/hurricane Harvey! Dont hate...you know you want to storm party with me! # http://ift.tt/2xdHCcL pic.twitter.com/iISrYuNrBc,2017-08-23 21:45:00,2017-8-23
278105,2782,1.0,0.0,0.0,Follow for information on potential Hurricane #Harvey http://fb.me/7f2PNEZzf ,2017-08-23 16:05:00,2017-8-23
281557,2816,8.0,1.0,1.0,If Hurricane Harvey comes to Houston I'm spending my time watching reruns of Family Fued. pic.twitter.com/I6Xj2JAQxS,2017-08-23 22:49:00,2017-8-23
281760,2818,16.0,1.0,19.0,"If some models are accurate, there is a real possibility the remnants of Tropical Storm or Hurricane Harvey move directly to Austin metro. pic.twitter.com/0SJU39GYcv",2017-08-23 00:06:00,2017-8-23
281913,2820,0.0,0.0,0.0,"Hurricane Harvey?????? http://tokidou.com/537900/ 
Tropical storm Harvey 2017: Get the latest path projections, forecastspic.twitter.com/SObqcQ19n6",2017-08-23 23:31:00,2017-8-23
283058,2831,0.0,0.0,0.0,Hurricane Harvey Panic via /r/Austin http://ift.tt/2is3P3A ,2017-08-23 19:20:00,2017-8-23
286713,2868,0.0,1.0,0.0,@VNV_Nation Is there any chance that the shows in Austin or Houston will be cancelled on account of hurricane Harvey?,2017-08-23 03:47:00,2017-8-23
287297,2873,0.0,0.0,0.0,"ZepCook Find the best kitchen-tested recipes, videos, healthy meals, party menus and cooking techniques from top cooks. #Hurricane Harvey z",2017-08-23 19:19:00,2017-8-23
288548,2886,98.0,0.0,24.0,"If there is a Hurricane Harvey party you best believe I'm playing ""Cyclone""",2017-08-23 19:14:00,2017-8-23
288877,2889,1.0,0.0,0.0,Hurricane Harvey better wipe this town off the map,2017-08-23 20:49:00,2017-8-23
288887,2889,0.0,0.0,0.0,http://bit.ly/view  * Powerball * Espn Robert Lee * Hurricane Harvey * Note 8 * Harley Davidson * UFC * Wow Airlines * James Clapper *,2017-08-23 20:30:00,2017-8-23
290315,2904,0.0,0.0,0.0,Awwwwww. Hurricane #Harvey. #missyoudad,2017-08-23 16:33:00,2017-8-23
290518,2906,11.0,0.0,1.0,HURRICANE HARVEY HITTING HOUSTON LETS GOOOOOO,2017-08-23 18:30:00,2017-8-23
293233,2933,0.0,0.0,0.0,"Current Visible Satellite Image of Hurricane Harvey, how much will he strengthen before landfall? pic.twitter.com/25vhUD6tvR",2017-08-23 20:47:00,2017-8-23
293462,2935,7.0,1.0,1.0,"""Sir, how are you preparing for a potential hurricane #Harvey?""
""I'm gonna load up the kids and head to Specs.""

Texas, you're fun.",2017-08-23 18:33:00,2017-8-23
293827,2939,59.0,1.0,14.0,"Me: I'm so excited to move in to college!

Hurricane Harvey: imma just stop you right there",2017-08-23 17:44:00,2017-8-23
295914,2960,6.0,0.0,1.0,"well Hurricane Harvey, living in a seaside town i too describe myself as ""tropically depressed""",2017-08-23 19:54:00,2017-8-23
296422,2965,24.0,1.0,11.0,"Y'all be careful, hurricane Harvey is coming for ya. @JimCantorepic.twitter.com/nisoCdMdbQ",2017-08-23 22:19:00,2017-8-23
297818,2979,2.0,0.0,0.0,Y'all be careful the rest of the week with hurricane harvey coming in !!!,2017-08-23 21:05:00,2017-8-23
298557,2986,4.0,0.0,1.0,Hurricane Harvey ruining a good week damn,2017-08-23 03:43:00,2017-8-23
299102,2992,0.0,0.0,0.0,"Apparently there's a tropical storm heading our way , expected to hit by Friday ,still under watch in case it turns into a hurricane
#Harvey",2017-08-23 18:51:00,2017-8-23
300695,3007,0.0,0.0,0.0,"Hurricane Harvey, huh? So close, yet so far.",2017-08-23 16:23:00,2017-8-23
301120,3012,0.0,0.0,0.0,"We think hurricane HARVEY should be hurricane HARRY..... 
So many people will have Thursday & Friday off so come... http://fb.me/1BTSdcFl6 ",2017-08-23 20:38:00,2017-8-23
302373,3024,0.0,1.0,0.0,FUCK HURRICANE HARVEY,2017-08-23 22:36:00,2017-8-23
303076,3031,65.0,2.0,7.0,"Texas greets my 20 hour drive from Milwaukee, Wisconsin to Corpus Christi with Hurricane Harvey ",2017-08-23 18:36:00,2017-8-23
303476,3035,2.0,1.0,0.0,Proof of how old I am: seeing updates on now Hurricane Harvey & my brain conjured up memories of Sabrina the Teenage Witch.,2017-08-23 23:36:00,2017-8-23
303758,3038,1.0,0.0,0.0,Hurricane Harvey #Houstonpic.twitter.com/V9k8xCcgDN,2017-08-23 17:50:00,2017-8-23
305672,3057,11.0,1.0,0.0,hurricane harvey ain't gon kill me,2017-08-23 19:12:00,2017-8-23
309859,3099,0.0,0.0,1.0,Hurricane Harvey https://www.washingtonpost.com/news/capital-weather-gang/wp/2017/08/23/hurricane-watch-issued-for-texas-as-harvey-reforms-tremendous-rainfall-possible/  The weather system previously known as Tropical Storm Harvey has be... #Harvey #Hurricane #Tropical,2017-08-23 20:30:00,2017-8-23
312510,3126,3.0,0.0,0.0,I apologize on behalf of Hurricane Harvey,2017-08-23 21:31:00,2017-8-23
312611,3127,1.0,0.0,0.0,"If ""pass by catastrophe"" is true, then hurricane Harvey do ya thang",2017-08-23 19:39:00,2017-8-23
313585,3136,10.0,0.0,1.0,Move in day officially postponed. Hurricane Harvey has to ruin everything.,2017-08-23 19:32:00,2017-8-23
314164,3142,0.0,0.0,0.0,future hurricane harvey just ruined my bday weekend ,2017-08-23 05:32:00,2017-8-23
315314,3154,3.0,0.0,0.0,@ Hurricane Harvey u bitch,2017-08-23 19:11:00,2017-8-23
317885,3179,0.0,0.0,0.0," #LALATE  #BREAKINGNEWS
#Harvey to become #HurricaneHarvey Friday Near #Texas, #Louisiana ""Hurricane Harvey""
http://news.lalate.com/2017/08/23/hurricane-harvey-projected-path-strikes-texas-louisiana/ ",2017-08-23 23:22:00,2017-8-23
318079,3181,0.0,0.0,0.0,GoogleTrend 1:Powerball 2:Note 8 3:Hurricane Harvey 4:Espn Robert Lee 5:UFC 6:Harley Davidson 7:Houston Weather http://goo.gl/kRKiG ,2017-08-23 23:44:00,2017-8-23
318811,3189,0.0,0.0,0.0,"Hourly #Data on #Google #Trend - Powerball, Note 8, Hurricane Harvey, Espn Robert Lee, ...",2017-08-23 22:28:00,2017-8-23
319209,3193,3.0,0.0,0.0,"HURRICANE HARVEY SUPPLIES:
 Keg of Four Loko
 TWO things of apple juice
 Spider repellent",2017-08-23 21:29:00,2017-8-23
319842,3199,7.0,0.0,1.0,"great. so lex tld me hurricane harvey is coming on my birthday, guess well call it hurricane marla now shit.",2017-08-23 21:24:00,2017-8-23
320658,3207,7.0,0.0,2.0,Me screening the #MayweatherMcGregor fight this weekend during Hurricane #Harveypic.twitter.com/UsJOh0035w,2017-08-23 22:15:00,2017-8-23
321009,3211,0.0,0.0,0.0,hurricane harvey be good to us,2017-08-23 06:01:00,2017-8-23
323166,3232,0.0,1.0,0.0,@coldplay HURRICANE HARVEY IS HITTING HOUSTON TEXAS FRIDAY PLEASE POSTPONE pic.twitter.com/nlLSK2irhH,2017-08-23 15:36:00,2017-8-23
323659,3237,0.0,0.0,0.0,What we doing for Hurricane Harvey?,2017-08-23 19:02:00,2017-8-23
324053,3241,0.0,1.0,1.0,"So Hurricane Harvey, eh?

I'm having flashbacks to Ike.",2017-08-23 12:19:00,2017-8-23
325231,3253,0.0,0.0,0.0,Harvey regenerates in Gulf; forecasters warn it could become a hurricane http://nwfdailynews.com/news/20170823/harvey-regenerates-in-gulf-forecasters-warn-it-could-become-hurricane  #hurricane #harvey #gulfcoast #storm,2017-08-23 17:32:00,2017-8-23
325603,3257,1.0,0.0,0.0,"#Houston weather forecast; sunshine mixed with a little #hurricane
#Harvey",2017-08-23 16:42:00,2017-8-23
328486,3285,1.0,1.0,0.0,"""Hurricane Harvey"" Yea this hurricane not coming this way",2017-08-23 22:15:00,2017-8-23
328723,3288,1.0,0.0,0.0,"#TEXAS is getting ready for a visit from Hurricane Harvey. It isn't one just yet, but it will be. We always dread this time of year.",2017-08-23 17:16:00,2017-8-23
330207,3303,0.0,0.0,0.0,Ya  i need to prepare for possible hurricane Harvey ask @TMZ,2017-08-23 03:03:00,2017-8-23
330739,3308,2.0,0.0,0.0,i was so ready to move back to cc tmrw then muhfuckin hurricane harvey poppin in like pic.twitter.com/xenpZPRG9B,2017-08-23 19:56:00,2017-8-23
331230,3313,0.0,0.0,0.0," #LALATE  #BREAKINGNEWS
#Hurricane #Harvey: #Texas Struck by TD #ProjectedPath
http://news.lalate.com/2017/08/23/hurricane-harvey-texas-struck-by-td-projected-path/ pic.twitter.com/ofaSJu41W0",2017-08-23 16:44:00,2017-8-23
331908,3320,6.0,0.0,8.0,This little hurricane Harvey is headed straight for my house but this is literally me. pic.twitter.com/BuAIkkZLbC,2017-08-23 23:59:00,2017-8-23
332556,3326,0.0,0.0,0.0,GoogleTrend 1:Powerball 2:Hurricane Harvey 3:Note 8 4:Espn Robert Lee 5:Harley Davidson 6:UFC 7:Wow Airlines http://goo.gl/kRKiG ,2017-08-23 20:38:00,2017-8-23
332866,3329,0.0,0.0,0.0,"Powerball, Espn Robert Lee, Hurricane Harvey, Note 8, ... #googletrends",2017-08-23 20:00:00,2017-8-23
333024,3331,0.0,0.0,0.0,I hope hurricane Harvey comes on through and fucks shit up,2017-08-23 18:22:00,2017-8-23
333146,3332,0.0,0.0,0.0,Hey @djharveydent ... your name is trending. You are about to become a hurricane :) #harvey,2017-08-23 17:28:00,2017-8-23
